analysis_date_time,dirPath,solidity[U],arc_solidity[u],separated_delay[us],faced_delay[us],regament_max_delay[us],max_regament_length[pix],main_average_velocity[pix/us],main_average_velocity[m/s],main_velocity_stddiv[pix/us],main_angle[degrees],satellite_average_velocity[pix/us],satellite_average_velocity[m/s],satellite_velocity_stddiv[pix/us],satellite_angle[degrees],main-satellite_angle_diff[degrees],main_linearity_error[pix],satellite_linearity_error[pix],most_freq_Y[pix],CODE_VER,main_velocity_is_too_fast,main_velocity_is_too_slow,nozzle_is_needed_to_clean,suspicious_visco-elasticity,angle-diff_is_too_large,THRESH_VALUES_VER,num_contours_at_first,abnormal_ejaction,condition,camera_resolution,API_VER,max_regament_delay[us],CONTOUR_CODE_VER,AUTO_TRACKING_CODE_VER,flag_droplet_faced,flag_droplet_separated,camera_resolution[um/pix],file_name,anormaly_ejections_at_first_image,nozzle_needs_to_be_clean,exotic-droplet_exists,layered_main_0_ave[pix/us],layered_main_0_stdiv[pix/us],layered_sat_0_ave[pix/us],layered_main_1_ave[pix/us],layered_main_1_stdiv[pix/us],layered_sat_1_ave[pix/us],layered_main_2_ave[pix/us],layered_main_2_stdiv[pix/us],layered_sat_2_ave[pix/us],layered_main_3_ave[pix/us],layered_main_3_stdiv[pix/us],layered_sat_3_ave[pix/us],layered_main_4_ave[pix/us],layered_main_4_stdiv[pix/us],layered_sat_4_ave[pix/us],RESERVED0,RESERVED1,RESERVED2,RESERVED3,RESERVED4
2.02E+13,test1,1.015369837,0.987753454,274.0,176.3,275.0018182,370.7,2.294791611,7.343333155,0.8287733979999999,2.5619507809999997,1.299238792,4.157564133999999,0.5576244220000001,1.780652741,0.78129804,1.3963031540000002,9.756434776,10.0,0.1.0,False,False,False,False,False,0.1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+13,test1,1.015369837,0.987753454,274.0,176.3,275.0018182,370.7,2.294791611,7.343333155,0.8287733979999999,2.5619507809999997,1.299238792,4.157564133999999,0.5576244220000001,1.780652741,0.78129804,1.3963031540000002,9.756434776,10.0,0.1.0,False,False,False,False,False,0.1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+13,test3,1.013787444,0.9836935640000001,278.1,163.1,243.08691859999996,296.7,1.7378192319999999,5.561021544,0.8713917859999999,0.897683894,1.348160725,4.314114319,0.58167013,0.624882102,0.272801792,1.7252162640000002,5.194612888,10.0,0.1.0,False,False,False,False,False,0.1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+13,test4,1.023794505,0.988818757,387.0,157.2,574.0,387.0,2.483933016,7.948585651,2.32731761,0.002538534,2.1712816459999997,6.948101266,0.33061717399999996,0.0,0.002538534,1.51856412,0.0,11.0,0.1.0,False,False,True,True,False,0.1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+13,test4,1.023794505,0.988818757,387.0,157.2,574.0,387.0,2.483933016,7.948585651,2.32731761,0.002538534,2.1712816459999997,6.948101266,0.33061717399999996,0.0,0.002538534,1.51856412,0.0,11.0,0.1.0,False,False,True,True,False,0.1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+13,test4,1.023794505,0.988818757,387.0,157.2,574.0,387.0,2.483933016,7.948585651,2.32731761,0.002538534,2.1712816459999997,6.948101266,0.33061717399999996,0.0,0.002538534,1.51856412,0.0,11.0,0.1.0,False,False,True,True,False,0.1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-15_18:26:44,test4,1.023794505,0.988818757,387.0,157.2,574.0,387.0,2.483933016,7.948585651,2.32731761,0.002538534,2.1712816459999997,6.948101266,0.33061717399999996,0.0,0.002538534,1.51856412,0.0,11.0,0.1.0,False,False,True,True,False,0.1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-15_18:36:12,test2,1.054794521,0.9590585290000001,367.3,167.2,559.0807187,382.8,2.548874552,8.156398568,2.434747516,2.601387068,1.608640377,5.147649208,0.886178358,0.078748899,2.522638169,1.682414199,4.396917868,48.0,0.1.0,False,False,True,True,True,0.1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-15_18:36:22,test3,1.013787444,0.9836935640000001,278.1,163.1,243.08691859999996,296.7,1.7378192319999999,5.561021544,0.8713917859999999,0.897683894,1.348160725,4.314114319,0.58167013,0.624882102,0.272801792,1.7252162640000002,5.194612888,10.0,0.1.0,False,False,False,False,False,0.1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-15_18:36:27,test4,1.023794505,0.988818757,387.0,157.2,574.0,387.0,2.483933016,7.948585651,2.32731761,0.002538534,2.1712816459999997,6.948101266,0.33061717399999996,0.0,0.002538534,1.51856412,0.0,11.0,0.1.0,False,False,True,True,False,0.1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_08:53:22,test2,1.054794521,0.9590585290000001,367.3,167.2,559.0807187,382.8,2.548874552,8.156398568,2.434747516,2.601387068,1.608640377,5.147649208,0.886178358,0.078748899,2.522638169,1.682414199,4.396917868,48.0,0.1.0,False,False,True,True,True,0.1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_09:09:59,test2,1.054794521,0.9590585290000001,367.3,167.2,559.0807187,382.8,2.548874552,8.156398568,2.434747516,2.601387068,1.608640377,5.147649208,0.886178358,0.078748899,2.522638169,1.682414199,4.396917868,48.0,0.1.0,False,False,True,True,True,0.1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_09:55:24,test4,1.023794505,0.988818757,387.0,157.2,574.0,387.0,2.483933016,7.948585651,2.32731761,0.002538534,2.1712816459999997,6.948101266,0.33061717399999996,0.0,0.002538534,1.51856412,0.0,11.0,0.1.0,False,False,True,True,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_09:56:26,test4,1.0237945051864312,0.988818756978694,387.0,157.2,574.0,387.0,2.4839330158059973,7.948585650579193,2.3273176104282403,0.002538533989252861,2.17128164556962,6.948101265822783,0.3306171737984557,0.0,0.002538533989252861,1.5185641202760678,0.0,11.0,0.1.1,False,False,True,True,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_11:39:07,test2,1.0547945205479452,0.9590585285473708,367.3,167.2,559.0807186802276,382.8,2.548874552486789,8.156398567957725,2.4347475156247715,2.6013870680909945,1.6086403773809832,5.147649207619147,0.8861783579377378,0.07874889886499609,2.5226381692259983,1.682414199138492,4.396917867527236,48.0,0.1.1,False,False,True,True,True,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_12:14:02,uploads/20201016_121401_test4/test4,1.0237945051864312,0.988818756978694,387.0,157.2,574.0,387.0,2.4839330158059973,7.948585650579193,2.3273176104282403,0.002538533989252861,2.17128164556962,6.948101265822783,0.3306171737984557,0.0,0.002538533989252861,1.5185641202760678,0.0,11.0,0.1.1,False,False,True,True,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_12:17:23,uploads/20201016_121722_test4/test4,1.0237945051864312,0.988818756978694,387.0,157.2,574.0,387.0,2.4839330158059973,7.948585650579193,2.3273176104282403,0.002538533989252861,2.17128164556962,6.948101265822783,0.3306171737984557,0.0,0.002538533989252861,1.5185641202760678,0.0,11.0,0.1.1,False,False,True,True,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,get_feature_params was failure.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,get_feature_params was failure.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_12:25:37,uploads/20201016_122535_alternalia/alternalia,1.03129203539823,0.9751678516751164,259.4,163.7,252.0,307.8,1.9770917557965937,6.3266936185491005,0.8845989994496875,2.323209815425067,1.4820600023236086,4.742592007435547,0.6914897034060684,2.1149570943397604,0.20825272108530649,2.677740263732261,4.145553639900868,19.0,0.1.1,False,False,True,False,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_12:57:21,uploads/20201016_125720_test4/test4,1.0237945051864312,0.988818756978694,387.0,157.2,574.0,387.0,2.4839330158059973,7.948585650579193,2.3273176104282403,0.002538533989252861,2.17128164556962,6.948101265822783,0.3306171737984557,0.0,0.002538533989252861,1.5185641202760678,0.0,11.0,0.1.1,False,False,True,True,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_12:58:19,uploads/20201016_125817_test4/test4,1.0237945051864312,0.988818756978694,387.0,157.2,574.0,387.0,2.4839330158059973,7.948585650579193,2.3273176104282403,0.002538533989252861,2.17128164556962,6.948101265822783,0.3306171737984557,0.0,0.002538533989252861,1.5185641202760678,0.0,11.0,0.1.1,False,False,True,True,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_13:05:38,uploads/20201016_130537_alternalia/alternalia,1.03129203539823,0.9751678516751164,259.4,163.7,252.0,307.8,1.9770917557965937,6.3266936185491005,0.8845989994496875,2.323209815425067,1.4820600023236086,4.742592007435547,0.6914897034060684,2.1149570943397604,0.20825272108530649,2.677740263732261,4.145553639900868,19.0,0.1.1,False,False,True,False,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,get_feature_params was failure.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_13:36:39,uploads/20201016_133638_alternalia/alternalia,1.03129203539823,0.9751678516751164,259.4,163.7,252.0,307.8,1.9770917557965937,6.3266936185491005,0.8845989994496875,2.323209815425067,1.4820600023236086,4.742592007435547,0.6914897034060684,2.1149570943397604,0.20825272108530649,2.677740263732261,4.145553639900868,19.0,0.1.1,False,False,True,False,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_13:41:16,test2,1.0547945205479452,0.9590585285473708,367.3,167.2,559.0807186802276,382.8,2.548874552486789,8.156398567957725,2.4347475156247715,2.6013870680909945,1.6086403773809832,5.147649207619147,0.8861783579377378,0.07874889886499609,2.5226381692259983,1.682414199138492,4.396917867527236,48.0,0.1.1,False,False,True,True,True,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_13:47:42,uploads/20201016_134741_alternalia/alternalia,1.03129203539823,0.9751678516751164,259.4,163.7,252.0,307.8,1.9770917557965937,6.3266936185491005,0.8845989994496875,2.323209815425067,1.4820600023236086,4.742592007435547,0.6914897034060684,2.1149570943397604,0.20825272108530649,2.677740263732261,4.145553639900868,19.0,0.1.2,False,False,True,False,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,contour selection was failure.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_14:13:53,test3,1.0137874435781702,0.9836935643636388,278.1,163.1,243.08691861142998,296.7,1.7378192324396555,5.561021543806898,0.8713917862015161,0.8976838943181545,1.3481607246012388,4.314114318723965,0.5816701297385751,0.6248821018392708,0.2728017924788837,1.7252162639548487,5.194612888493936,10.0,0.1.2,False,False,False,False,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_14:18:11,uploads/20201016_141810_alternalia/alternalia,1.03129203539823,0.9751678516751164,259.4,163.7,252.0,307.8,1.9770917557965937,6.3266936185491005,0.8845989994496875,2.323209815425067,1.4820600023236086,4.742592007435547,0.6914897034060684,2.1149570943397604,0.20825272108530649,2.677740263732261,4.145553639900868,19.0,0.1.2,False,False,True,False,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,contour selection was failure.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_14:19:29,uploads/20201016_141928_alternalia/alternalia,1.03129203539823,0.9751678516751164,259.4,163.7,252.0,307.8,1.9770917557965937,6.3266936185491005,0.8845989994496875,2.323209815425067,1.4820600023236086,4.742592007435547,0.6914897034060684,2.1149570943397604,0.20825272108530649,2.677740263732261,4.145553639900868,19.0,0.1.2,False,False,True,False,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_14:19:49,uploads/20201016_141947_alternalia/alternalia,1.03129203539823,0.9751678516751164,259.4,163.7,252.0,307.8,1.9770917557965937,6.3266936185491005,0.8845989994496875,2.323209815425067,1.4820600023236086,4.742592007435547,0.6914897034060684,2.1149570943397604,0.20825272108530649,2.677740263732261,4.145553639900868,19.0,0.1.2,False,False,True,False,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_15:15:20,test2,1.0547945205479452,0.9590585285473708,367.3,167.2,559.0807186802276,382.8,2.548874552486789,8.156398567957725,2.4347475156247715,2.6013870680909945,1.6086403773809832,5.147649207619147,0.8861783579377378,0.07874889886499609,2.5226381692259983,1.682414199138492,4.396917867527236,48.0,0.1.2,False,False,True,True,True,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_15:16:31,uploads/20201016_151629_T1356_20200625135440/T1356_吐出画像20200625135440,1.0153034300791557,0.9713771612634472,313.1,172.9,308.00040584388853,313.1,1.6238631168032374,5.19636197377036,1.3595568781343044,3.1113934807208783,1.8866046864474602,6.037134996631873,0.32679093945419474,2.8805058835589405,0.2308875971619377,3.2250964383972303,3.254393634339664,36.0,0.1.2,False,False,False,False,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_15:19:42,uploads/20201016_151940_E1657_20201016134747/E1657_吐出画像20201016134747,1.0465711770824997,0.9838106315569676,269.7,180.7,240.08800469827725,304.0,1.9664254328216328,6.2925613850292255,1.1538677748658597,0.6387848738095223,1.0291507959752828,3.293282547120905,0.3049311989571937,-0.5789853141066692,1.2177701879161915,2.548039953865839,3.5751182917273923,9.0,0.1.2,False,False,True,False,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_15:20:20,uploads/20201016_152019_E1657_20201016140736/E1657_吐出画像20201016140736,1.0134934339986346,0.9869093620361772,269.0,180.7,239.10248848558643,303.6,1.9627602829039992,6.280832905292798,1.1593588289131669,0.5751591852881209,1.0221414117717411,3.2708525176695726,0.30903123287841155,-0.8203451765644953,1.3955043618526162,2.0663954399492748,2.751963663736888,8.0,0.1.2,False,False,False,False,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_15:23:02,uploads/20201016_152301_E1657_20201014105124/E1657_吐出画像20201014105124,1.013722868826675,0.9887948291289116,267.4,170.7,225.0355527466716,267.4,1.8936632917913008,6.059722533732161,0.4470354454564481,1.3847492217948678,1.449232943375728,4.63754541880233,0.5041305050182333,0.9634017138832702,0.4213475079115976,1.7010210610000345,1.9192850250403524,8.0,0.1.2,False,False,False,False,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,contour selection was failure.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,contour selection was failure.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,contour selection was failure.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_15:43:30,uploads/20201016_154330_E1657_20201014105124/E1657_吐出画像20201014105124,2.9818863210493443,0.7857138337031553,0.0,0.0,,,,,,,,,,,,,,14.0,0.1.2,False,False,True,False,False,0.1.1,95.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_15:44:35,uploads/20201016_154434_SMZ_test/SMZ_test,1.6500225259047905,0.8330284254606676,0.0,0.0,,,,,,,,,,,,,,6.0,0.1.2,False,False,True,False,False,0.1.1,82.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_15:45:43,uploads/20201016_154541_SMZ_test/SMZ_test,1.0146209386281588,0.9803613106925676,300.0,0.0,237.03375287076733,330.0,0.9287847262721072,2.9721111240707434,0.7829098766183725,-0.9179603216954956,2.4691437772490854,7.901260087197072,7.380849198902402,-1.1010277929819454,0.18306747128644973,1.4811270760430657,2.289823521621088,4.0,0.1.2,False,True,False,False,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,contour selection was failure.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_15:47:54,uploads/20201016_154752_alternalia/alternalia,1.03129203539823,0.9751678516751164,259.4,163.7,252.0,307.8,1.9770917557965937,6.3266936185491005,0.8845989994496875,2.323209815425067,1.4820600023236086,4.742592007435547,0.6914897034060684,2.1149570943397604,0.20825272108530649,2.677740263732261,4.145553639900868,19.0,0.1.2,False,False,True,False,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,contour selection was failure.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,contour selection was failure.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_15:56:32,uploads/20201016_155630_SMZ_test/SMZ_test,1.0146209386281588,0.9803613106925676,300.0,0.0,237.03375287076733,330.0,0.9287847262721072,2.9721111240707434,0.7829098766183725,-0.9179603216954956,2.4691437772490854,7.901260087197072,7.380849198902402,-1.1010277929819454,0.18306747128644973,1.4811270760430657,2.289823521621088,4.0,0.1.2,False,True,False,False,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_16:00:32,uploads/20201016_160031_SMZ_test/SMZ_test,1.0146209386281588,0.9803613106925676,300.0,0.0,237.03375287076733,330.0,0.9287847262721072,2.9721111240707434,0.7829098766183725,-0.9179603216954956,2.4691437772490854,7.901260087197072,7.380849198902402,-1.1010277929819454,0.18306747128644973,1.4811270760430657,2.289823521621088,4.0,0.1.2,False,True,False,False,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_16:01:47,uploads/20201016_160145_alternalia/alternalia,1.03129203539823,0.9751678516751164,259.4,163.7,252.0,307.8,1.9770917557965937,6.3266936185491005,0.8845989994496875,2.323209815425067,1.4820600023236086,4.742592007435547,0.6914897034060684,2.1149570943397604,0.20825272108530649,2.677740263732261,4.145553639900868,19.0,0.1.2,False,False,True,False,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_16:06:23,uploads/20201016_160622_E1657_20201014105124/E1657_吐出画像20201014105124,1.013722868826675,0.9887948291289116,267.4,170.7,225.0355527466716,267.4,1.8936632917913008,6.059722533732161,0.4470354454564481,1.3847492217948678,1.449232943375728,4.63754541880233,0.5041305050182333,0.9634017138832702,0.4213475079115976,1.7010210610000345,1.9192850250403524,8.0,0.1.2,False,False,False,False,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_16:08:16,uploads/20201016_160815_E1657_20201016134747/E1657_吐出画像20201016134747,1.0465711770824997,0.9838106315569676,269.7,180.7,240.08800469827725,304.0,1.9664254328216328,6.2925613850292255,1.1538677748658597,0.6387848738095223,1.0291507959752828,3.293282547120905,0.3049311989571937,-0.5789853141066692,1.2177701879161915,2.548039953865839,3.5751182917273923,9.0,0.1.2,False,False,True,False,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_16:12:16,uploads/20201016_161214_SMZ_test/SMZ_test,1.0146209386281588,0.9803613106925676,300.0,0.0,237.03375287076733,330.0,0.9287847262721072,2.9721111240707434,0.7829098766183725,-0.9179603216954956,2.4691437772490854,7.901260087197072,7.380849198902402,-1.1010277929819454,0.18306747128644973,1.4811270760430657,2.289823521621088,4.0,0.1.2,False,True,False,False,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_16:13:03,uploads/20201016_161301_E1657_20201014105124/E1657_吐出画像20201014105124,1.013722868826675,0.9887948291289116,267.4,170.7,225.0355527466716,267.4,1.8936632917913008,6.059722533732161,0.4470354454564481,1.3847492217948678,1.449232943375728,4.63754541880233,0.5041305050182333,0.9634017138832702,0.4213475079115976,1.7010210610000345,1.9192850250403524,8.0,0.1.2,False,False,False,False,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_16:14:13,uploads/20201016_161412_E1657_20201014105124/E1657_吐出画像20201014105124,1.013722868826675,0.9887948291289116,267.4,170.7,225.0355527466716,267.4,1.8936632917913008,6.059722533732161,0.4470354454564481,1.3847492217948678,1.449232943375728,4.63754541880233,0.5041305050182333,0.9634017138832702,0.4213475079115976,1.7010210610000345,1.9192850250403524,8.0,0.1.2,False,False,False,False,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_16:17:39,uploads/20201016_161737_SMZ_test/SMZ_test,1.0146209386281588,0.9803613106925676,300.0,0.0,237.03375287076733,330.0,0.9287847262721072,2.9721111240707434,0.7829098766183725,-0.9179603216954956,2.4691437772490854,7.901260087197072,7.380849198902402,-1.1010277929819454,0.18306747128644973,1.4811270760430657,2.289823521621088,4.0,0.1.2,False,True,False,False,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,auto_tracking was failure.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_16:21:13,uploads/20201016_162111_SMZ_test/SMZ_test,1.0146209386281588,0.9803613106925676,300.0,0.0,237.03375287076733,330.0,0.9287847262721072,2.9721111240707434,0.7829098766183725,-0.9179603216954956,2.4691437772490854,7.901260087197072,7.380849198902402,-1.1010277929819454,0.18306747128644973,1.4811270760430657,2.289823521621088,4.0,0.1.2,False,True,False,False,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_16:25:00,uploads/20201016_162459_E1657_20201016140736/E1657_吐出画像20201016140736,1.0134934339986346,0.9869093620361772,269.0,180.7,239.10248848558643,303.6,1.9627602829039992,6.280832905292798,1.1593588289131669,0.5751591852881209,1.0221414117717411,3.2708525176695726,0.30903123287841155,-0.8203451765644953,1.3955043618526162,2.0663954399492748,2.751963663736888,8.0,0.1.2,False,False,False,False,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_16:27:23,uploads/20201016_162721_E1657_20201016160740/E1657_吐出画像20201016160740,1.0355029585798816,0.9813942792350318,296.4,180.7,269.0376367722553,296.4,2.0450898528094266,6.544287528990167,1.2893956807770766,1.4667421940936407,1.0402388954415631,3.328764465413003,0.4611572777785196,0.629980484227053,0.8367617098665877,2.7993657379951737,3.9392204839808462,13.0,0.1.2,False,False,True,False,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_16:31:40,uploads/20201016_163138_KC_test/KC_test,1.0054296903154505,0.9761706028502192,200.0,0.0,117.05233872076201,190.0,0.8013846284534354,2.5644308110509932,0.30276925690687084,1.463197046558354,0.04500000000000001,0.14400000000000004,0.06037383539249429,2.851291606805876e-15,1.4631970465583508,0.7701115678215159,1.0,7.0,0.1.2,False,True,False,False,True,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_16:32:00,uploads/20201016_163159_E1657_20201014105124/E1657_吐出画像20201014105124,1.013722868826675,0.9887948291289116,267.4,170.7,225.0355527466716,267.4,1.8936632917913008,6.059722533732161,0.4470354454564481,1.3847492217948678,1.449232943375728,4.63754541880233,0.5041305050182333,0.9634017138832702,0.4213475079115976,1.7010210610000345,1.9192850250403524,8.0,0.1.2,False,False,False,False,False,0.1.1,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16_16:35:00,uploads/20201016_163500_/アルテルナリア_テスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,get_feature_params was failure.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
